"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"Fam129c"	-0.623396776786715	4.20727036197589	-5.37657879657169	1.97976916408026e-06	7.21802141123233e-05	4.56443219923896
"Acot11"	0.647295180293497	1.42694387960726	5.27279886278709	2.85043778418263e-06	9.87389175175973e-05	4.5161802452407
"Stat5a"	0.59755194838974	1.74637036494102	5.27299394068088	2.84848971457826e-06	9.87389175175973e-05	4.515655792349
"Igsf8"	0.275545569603098	6.41523033579158	5.43595457780803	1.60602688206123e-06	6.04873662255561e-05	4.5126275126672
"Serpina6"	-0.86046237434616	-3.43411533805064	-5.2805099274046	2.77442729042413e-06	9.67354353728884e-05	4.51058604328875
"Kcnj4"	-0.574288451683731	5.64735244355906	-5.4040255729422	1.7973758512506e-06	6.67495231828391e-05	4.50367282349947
"Arsj"	-0.961322872231948	0.309208954461334	-5.26897065357036	2.88893409297686e-06	9.98558193306222e-05	4.48213601994285
"Tle4"	0.410175602311871	6.87204308696002	5.41317338875043	1.74035898243592e-06	6.47827333112334e-05	4.43645218736283
"Scn5a"	-1.78254155578177	0.890916720221564	-5.24789474283773	3.11024954898122e-06	0.000106811989349852	4.43092139364868
"Htr2a"	-0.704971732423154	3.95395915663598	-5.31249425210444	2.47995536518241e-06	8.69670948432249e-05	4.41101847068712
"Twist1"	-1.10913871279664	0.783034961622848	-5.23985517021024	3.1990133065364e-06	0.000108923333671812	4.41087778840023
"Gabra5"	0.344905616022954	7.56388201057793	5.4134618112169	1.73859069195209e-06	6.47827333112334e-05	4.40710211634228
"Pcdhb9"	0.205251347055574	4.29896915250469	5.33729497338134	2.27307670247784e-06	8.12052838073123e-05	4.39821357587434
"Ier5"	0.417881797999361	5.40253447828868	5.37837771222691	1.96727360004066e-06	7.18887691511425e-05	4.3960123573716
"Scarf2"	0.384351215376727	4.67931168009817	5.34868741136633	2.1838548379127e-06	7.85449952851981e-05	4.3891904356813
"Tesk2"	0.333126853060036	2.57800178510801	5.25544741277028	3.02907907687146e-06	0.000104473787858662	4.38480804953233
"LOC363337"	0.613806622545169	1.89269395761543	5.23651542899965	3.23661801875137e-06	0.000109782446014308	4.38329855441846
"Pde10a"	0.307524863524421	6.36276109793545	5.39617947818756	1.8477485320574e-06	6.84610123165304e-05	4.38042254731037
"Wnt8b"	0.952107675129547	-3.27611620421636	5.23601833316474	3.2422523905092e-06	0.000109782446014308	4.36633497105439
"Acp5"	0.439339925780582	2.36218264964087	5.24213480630616	3.17359317877336e-06	0.000108288695452632	4.36633216689488
"Cdh6"	0.482086184861495	5.01883315268891	5.35099552506414	2.16620474338174e-06	7.80860576683137e-05	4.34324962239014
"Ttc7b"	-0.190985737047113	6.66897296824888	-5.38942236087495	1.89224713895215e-06	6.97137820531544e-05	4.34315284254334
"Btbd17"	0.328401671687709	4.59912474110276	5.32994125894302	2.33257224391051e-06	8.29595682917749e-05	4.33966241427805
"Nfix"	0.506608317031277	6.14399808675906	5.37946124451745	1.95978487361351e-06	7.17793684558121e-05	4.33750188191039
"Cyfip1"	0.182187697730584	7.31623373259209	5.39070327754772	1.8837310955958e-06	6.96326432073365e-05	4.3301740022833
"Ldlr"	0.380683179227944	4.89237379351885	5.33453256929267	2.29524807140591e-06	8.18143224381271e-05	4.32737471549815
"Trib2"	0.370246929639048	6.83240899061957	5.37574832752465	1.98556418590085e-06	7.22265933591132e-05	4.31321721672572
"Ptk2b"	-0.637198135830791	6.99258404157997	-5.38171333914202	1.94430981255575e-06	7.13762836705811e-05	4.30973549146311
"Klhl41"	-0.818523916575456	0.493691969017026	-5.21441239851743	3.4967315056647e-06	0.000116818630573137	4.30967324493744
"Asrgl1"	-0.393246400985246	4.9104727078835	-5.32517846235647	2.3719243701679e-06	8.37992483787859e-05	4.2677046661694
"Mmp3"	-1.38041621057253	-2.38043304543896	-5.20114059830493	3.66272091927051e-06	0.000121854146582981	4.24927111912012
"Jade1"	0.195056182777314	5.6426557993669	5.34405369065627	2.21971908428523e-06	7.9476892504374e-05	4.24698379942454
"Lrrc61"	0.26841490466898	4.26484825918738	5.27451845082601	2.83331101103002e-06	9.85732974621751e-05	4.21832206309983
"Cox8b"	0.739045717655842	-2.70487501924449	5.18752453620515	3.84109539445262e-06	0.000126732339574409	4.20486770993238
"Cadm2"	0.42531999346008	6.5590042394268	5.34538003991767	2.20939429878329e-06	7.92849832747649e-05	4.19387288623105
"Kcnh7"	0.349360223721482	5.93984400733158	5.32685497191749	2.3579981138347e-06	8.34919553876414e-05	4.16617624821144
"Ptger3"	-0.543290752388765	3.24814929767654	-5.18482639993442	3.87744610476386e-06	0.000127667911024689	4.11419527101301
"Speg"	0.443061637270788	7.49874244255411	5.32790048322106	2.34935431087488e-06	8.33707533119134e-05	4.11040504506206
"Adamts3"	0.760074133145454	4.67007773291131	5.24657029579679	3.12470342040875e-06	0.000107078087812248	4.10083597617206
"Slc44a1"	0.250289901805249	6.15598316155696	5.31210186221466	2.48337373965249e-06	8.69670948432249e-05	4.09635704868209
"Cap1"	-0.138796893372575	7.50639011199614	-5.32253330683057	2.39406234180385e-06	8.43946612279597e-05	4.09175241059324
"Gabrb2"	0.32371772314727	6.53737244738534	5.31393033256211	2.4674842951374e-06	8.67913143371126e-05	4.08722919833931
"Wfdc2"	-0.414805860808894	3.12834297559499	-5.17845953561405	3.96457477927818e-06	0.000130268095988258	4.08520464406056
"Glp2r"	1.28084878902634	-2.47498969087317	5.11825052053642	4.89009174366846e-06	0.000156101882290968	3.99053037840681
"Gabrd"	-0.468990823148179	4.91552847758632	-5.23578776311133	3.24486909128645e-06	0.000109782446014308	3.97029130250807
"Nxpe3"	0.205728585130297	4.82229972656145	5.23205372759626	3.28753748126762e-06	0.000110756721599921	3.96347931006235
"Lnp"	0.256798802027091	5.8735207263585	5.25269371188956	3.05842857472982e-06	0.00010525871963332	3.91296354590029
"Efna1"	0.436062096565308	2.45680599039772	5.10651147464622	5.09391788254003e-06	0.000161078761715409	3.91209734021082
"Sowahc"	-0.357418365713983	4.07290141752395	-5.16148305121134	4.20644645138867e-06	0.000136808031328362	3.90871663816562
"LOC361016"	0.42051156504149	3.12177955281823	5.1306975497898	4.68275364733868e-06	0.000150460549284409	3.90829790736016
"Csrp1"	0.354274864498919	6.04247352793274	5.23269361377857	3.28018645047106e-06	0.000110742700692542	3.89282299357645
"Dok4"	-0.257596932784426	5.92978462187035	-5.21969354834569	3.43276545473013e-06	0.00011516351165249	3.85845678309928
"Gldn"	0.82408407033036	1.45844992994518	5.06373897851783	5.90994083044825e-06	0.000184327822502789	3.83838121951283
"Auh"	0.192679730942044	5.83403270787834	5.22151764057893	3.41094126589311e-06	0.000114672254894836	3.80880067093706
"App"	0.166690291306202	10.2218726934524	5.244726452119	3.14493603380978e-06	0.000107540649944129	3.80595558992228
"Ksr1"	0.499321319792728	3.93890984425454	5.13223548175449	4.65774475474333e-06	0.000149958721751	3.79652884210282
"Gtdc1"	-0.253225192079687	5.1688523814978	-5.19385711520638	3.75709507197949e-06	0.000124733994188026	3.78712594279814
"Plvap"	0.715601240882148	1.06192327127838	5.04145930684877	6.38470596977407e-06	0.000197209612439695	3.76950139688355
"Chrna4"	0.467865109735286	5.0724632533035	5.17440245104362	4.02109945338695e-06	0.000131314799940974	3.75785190023364
"Mtmr1"	0.141087563158989	6.11641727766226	5.20985423844361	3.55288550864846e-06	0.000118446823982478	3.74795164794115
"Pdzd3"	-0.708355953435344	1.82475080884024	-5.03786390960243	6.46476392916184e-06	0.000198912938699009	3.74536005650018
"Secisbp2l"	0.244161876568424	7.38159422367519	5.21868832887542	3.44485116216775e-06	0.000115326683875591	3.73663360213217
"Gnb4"	-0.305031127402017	5.56228632800114	-5.17539581461257	4.00718650598968e-06	0.000131128609250306	3.73656158107489
"Spg21"	-0.22625129702738	5.92208942804529	-5.18973278755515	3.81159506184441e-06	0.000126019382075763	3.70074027611786
"Card6"	-0.576496889357706	2.52919696545839	-5.03822646338008	6.45664640443052e-06	0.000198912938699009	3.67467530661939
"Hapln2"	0.995298258807124	-0.524848448153793	5.0041040421043	7.2663740365294e-06	0.000220602142565281	3.64804696687184
"Clstn1"	0.301284004251826	10.2976009488421	5.18991117654513	3.80922172176912e-06	0.000126019382075763	3.61796007634924
"Slc6a7"	-0.294113721915359	6.58986949287059	-5.17578175364901	4.00179390327753e-06	0.000131128609250306	3.6150398984
"Gcgr"	-1.79281711650636	-0.352666533872173	-4.98449044958325	7.7762245320333e-06	0.00023385787109612	3.5807996621054
"Pllp"	0.341004928149855	3.78034798524348	5.06194111805752	5.94692569907608e-06	0.000185119798223286	3.5736004294567
"Bin1"	0.142310530516749	7.69165073389651	5.17167824592044	4.05949940950056e-06	0.000132298257286356	3.57173326622636
"Rxfp1"	0.748063121268049	2.8534894976747	5.00761172217335	7.17872735815212e-06	0.000218356375585393	3.5578932187061
"Pou3f3"	0.305804413236696	5.47746928501009	5.13405251510864	4.62836696986328e-06	0.00014931392351868	3.55360926032282
"Plxnd1"	-0.63226625439478	7.19292096340928	-5.15374978552717	4.32139671080067e-06	0.000140260943241414	3.5258518664426
"Nipal4"	0.885811259038561	0.339221383516152	4.96249021671774	8.39007821379064e-06	0.000249964848873177	3.51665804199533
"Rnf150"	0.265986287173643	4.78044221073415	5.09514063105782	5.29932760852018e-06	0.000166584572008777	3.50537970459633
"Ttpal"	-0.159687271163143	6.54189329912538	-5.14425873168082	4.46671696380671e-06	0.00014439069472678	3.50104869131631
"Mag"	0.67093109008984	4.29967776748754	5.03217070808605	6.59355990289167e-06	0.000201709881397083	3.49650907708625
"Ncdn"	0.255162728079954	9.78692452833893	5.15007792880373	4.37705603496537e-06	0.000141779326211687	3.48293692531777
"Ppl"	0.926737723521257	0.314603953028058	4.94947759675601	8.77534446940279e-06	0.000260363279300218	3.47065973349144
"Dnajc18"	0.171033381006607	5.89651196305823	5.11781964167997	4.89742895784177e-06	0.000156101882290968	3.4466091942381
"Celf3"	-0.239821465218102	7.33147328048518	-5.12978318913929	4.69768512396428e-06	0.000150637216354589	3.43701738005407
"Vamp1"	0.446673987229288	5.31393104417633	5.08180900679265	5.55057197352729e-06	0.000173798203618151	3.42950000559969
"Camta1"	0.224420007308257	8.06824918412968	5.12443627146901	4.78594468799259e-06	0.000153159821087282	3.40711145261883
"Sgpp2"	0.810432142667463	1.11357313748292	4.92882754112564	9.42273690001263e-06	0.000275199883653746	3.39055593453028
"Lrrtm3"	-0.384669966150267	6.07647731336443	-5.10098241343599	5.19279860836909e-06	0.000163881029598905	3.38869648730763
"Trpc4"	0.582918616318253	5.11460468298113	5.07099943948955	5.7628731921282e-06	0.000180092606663591	3.38856196955859
"Fam43a"	0.467261317623279	2.82370113424685	4.96565133345874	8.29902832859852e-06	0.000247714361456803	3.3875446442399
"Cd99l2"	0.951953933963869	-0.304332404529563	4.92819914876027	9.44315664875366e-06	0.000275199883653746	3.38637819402342
"Gabrg2"	0.198897867904218	6.9726917380734	5.11308971639357	4.97868937630834e-06	0.00015806101520928	3.38393954204681
"Atp2b1"	0.261203338170006	9.15909331200356	5.1150674888524	4.94455067605086e-06	0.000157289899892144	3.36609574575818
"Cdk8"	-0.160101966901468	5.87226033588934	-5.08847322308781	5.42354624789347e-06	0.000170154440142654	3.35797879677898
"Pdzd4"	-0.206446212948967	8.39974578880683	-5.10840126013698	5.06054875469252e-06	0.000160341077507311	3.35019144768232
"Trhde"	0.51046148324336	5.17600428537566	5.06113627413511	5.96355642775385e-06	0.00018527632800545	3.34890764591801
"Glra3"	-0.917784712569724	1.19231031697498	-4.90620647752863	1.01858861393506e-05	0.000292025881075925	3.33668279372143
"Pja1"	-0.213093439645071	8.34476990996808	-5.09628784511282	5.2782387714556e-06	0.000166248905209812	3.30855577684133
"Zfp467"	-0.327358401953795	4.21457656079411	-4.97949181831118	7.91169488360016e-06	0.000237484690970321	3.23536871989243
"Gfral"	1.15201982168247	0.868843595505045	4.86492799964282	1.17381989163006e-05	0.000331765130078593	3.20553290828539
"Myo16"	-0.31566946435153	6.94742366050044	-5.05166910401852	6.16265209740063e-06	0.000191090080278429	3.20323715625279
"LOC290876"	1.38188311615834	-1.87397780553842	4.86074495235133	1.19079146598052e-05	0.000334195938844341	3.17662009209283
"Neurod1"	-1.03495423533667	3.76314971840285	-4.94350992297275	8.95780105513477e-06	0.00026392458496208	3.17482209033648
"Gsn"	0.482436092474581	5.06790814575361	4.99670453170273	7.45473573968966e-06	0.000225463399672546	3.16805055627113
"Nell1"	0.371777047426677	6.63428803777806	5.04456596045836	6.31631773439458e-06	0.000195475344768502	3.16324293224354
"Cep120"	0.249052888280501	6.22716734153812	5.03381428171996	6.55612045748504e-06	0.000200949496325487	3.15251194594281
"Shoc2"	-0.176365084532711	6.79999345419502	-5.0370089671765	6.4839457807717e-06	0.000199119481102199	3.13450732495314
"Slc41a2"	0.192300941412028	5.64908777104356	5.01665627288756	6.95750382644863e-06	0.000212031256878928	3.13389055891436
"Eif2ak1"	-0.121107945449129	6.26848995693778	-5.03010488435962	6.6409166679549e-06	0.000202770168777384	3.12571927388394
"Itga8"	0.474462720247598	4.43247063413199	4.96022788886499	8.45584291233694e-06	0.000251455038113796	3.12417429394243
"Arhgdib"	-0.539412078609519	4.23173675054138	-4.93691837077233	9.1636709750953e-06	0.000268503966607884	3.07425026942029
"Gpr45"	0.292490493590701	3.89213628542193	4.9173576327545	9.80238427144696e-06	0.000284091242161046	3.07253112680576
"Veph1"	-0.661343301219182	2.34731103841731	-4.82268471320606	1.35670952025992e-05	0.00037353955739708	3.04109829586638
"Clca1"	0.871418115798125	-1.99789029911135	4.81355333659212	1.3997773351028e-05	0.000382757607264668	3.0405456887211
"Slc20a1"	0.178053899814165	7.01402256883239	4.99922205546091	7.39011642985954e-06	0.000223933148516939	2.99604186256448
"Numb"	-0.205985831678734	4.36386089027756	-4.92318010654211	9.60782102172642e-06	0.000278958716174453	2.98313590360708
"March3"	-0.367512928001813	3.12200914387372	-4.84895128650257	1.23994979886746e-05	0.00034558515410446	2.98221233606727
"Pc"	0.182127126648355	6.58770244509248	4.9884636273169	7.67017630126512e-06	0.000231103859160194	2.97419993548021
"Dyrk3"	-0.34768310207051	4.0670151927229	-4.8941639592739	1.06166157549686e-05	0.000302744173198381	2.96254902994366
"Stmn2"	-0.172407433892765	9.47886344111889	-4.99481809217149	7.50352073104705e-06	0.000226509872503006	2.9590521830774
"Hsd17b14"	1.2226865913554	-1.67881382166294	4.78646972260538	1.53556539421803e-05	0.00041143362047429	2.94689425664887
"Ihh"	1.25836739401286	-2.69793194455152	4.78224695340536	1.55787077179832e-05	0.000416014019311828	2.93519918558305
"Wscd1"	-0.352700079195066	6.7824721893208	-4.97729381403072	7.97199677550527e-06	0.000238845809583571	2.9303880600835
"Dcaf15"	-0.227983572050819	5.41485775163591	-4.93811744154879	9.12587796685509e-06	0.000267888134655715	2.92972697718946
"Relt"	0.395138282757466	2.10982316331901	4.79447578502804	1.49413322087853e-05	0.000403719346940935	2.92676268122925
"Cldn3"	0.94789331858229	-0.07866537200574	4.77916214407816	1.57436594409626e-05	0.000419717024395211	2.92348658286857
"Pdlim1"	0.577257066692201	2.41743752544371	4.80220620608355	1.45516967028857e-05	0.000395745733486201	2.91619806854244
"Ece2"	-0.319719405276928	4.78334367877734	-4.91630663294853	9.83791485313208e-06	0.000284604460669685	2.89669981379156
"Stx1a"	-0.257382251505487	8.32487851263512	-4.96981316280307	8.18063607747219e-06	0.000244637785620138	2.8794079866913
"Rsph9"	-0.382961469977412	4.29687599148649	-4.86079689867046	1.19057923677981e-05	0.000334195938844341	2.85531323053886
"Nmt2"	0.160046800894893	6.6193647576027	4.94567824048639	8.89107899065598e-06	0.000262721723267939	2.82980113373566
"Wdr48"	-0.126715530510754	7.09555270873636	-4.94905925901527	8.78801475000422e-06	0.000260363279300218	2.82800925943068
"Dok6"	-0.219969713465266	6.52226673568081	-4.94537035979076	8.90052303137047e-06	0.000262721723267939	2.82786870755753
"Gpr165"	0.533064499385382	2.90259899812373	4.79055792744086	1.51426955957939e-05	0.000406409589864256	2.80533826996994
"Inhbb"	-0.52334386469828	3.81159920499414	-4.82054747067444	1.36667160215417e-05	0.000374989326714776	2.79951116600949
"Hbs1l"	0.14906789931463	6.9984566121461	4.93859907447797	9.11074077560093e-06	0.000267888134655715	2.79226862117575
"Cmtm4"	-0.1974628346644	5.21538610409592	-4.89790497423503	1.04809268600618e-05	0.000299409518834215	2.77363816268327
"Mid2"	0.250430380333166	4.33783179888731	4.85730076818333	1.20494609162521e-05	0.000337575160301106	2.77198694328479
"Pfkfb3"	0.24570712808499	5.08394266261957	4.8868577240352	1.08866154056728e-05	0.000309890127296238	2.7719654188882
"Prmt2"	-0.245285838508876	6.30696972387215	-4.91235096855514	9.97278069584268e-06	0.000286946549426868	2.74772830549021
"Cplx1"	0.24859561547016	8.22158393822843	4.92817649625828	9.44389355891118e-06	0.000275199883653746	2.74010386494631
"Mfge8"	-0.305571362995683	8.14375077675206	-4.92508802050014	9.54489628654644e-06	0.000277636518761129	2.73065760646964
"Pik3ip1"	0.197998937352098	4.8922582103654	4.87117566430244	1.14891339381294e-05	0.00032587918269625	2.72686418942375
"Stxbp5l"	0.279714316101351	6.61393933140728	4.9149900021588	9.88260421027234e-06	0.000284865174429312	2.72645078908406
"Sept6"	0.279821505167769	6.64028891193696	4.91174186181196	9.99370867893417e-06	0.000287031535780395	2.71513087345666
"Bnip3"	0.425489246921689	7.43720404163094	4.91515427500853	9.87701754674682e-06	0.000284865174429312	2.70756129518243
"Hs6st3"	0.627533672373019	5.9881156058841	4.89859363503058	1.04561351790698e-05	0.000299236599775208	2.70619409036037
"Adra2a"	-0.32670935189084	5.01704056867165	-4.86421404957502	1.17669963358187e-05	0.000331991456690262	2.70580392659297
"Ipcef1"	-0.442273801694285	4.77757065142069	-4.84124001049354	1.27316418625704e-05	0.000353585372005889	2.6954187367034
"Kank4"	0.523512843651318	3.08561614986449	4.75816400326498	1.69129162362838e-05	0.000444946226321609	2.68542182898999
"Xirp2"	-1.27772901700385	-1.99956480948832	-4.69845195941769	2.07234111560908e-05	0.000530339988383996	2.67526370410639
"Gpsm2"	0.235102602162782	4.22622709611502	4.81799365954424	1.37866961426826e-05	0.000377632505493136	2.66236197112515
"Ucma"	1.2282042204599	-1.31549643489852	4.68983769342697	2.13384338682009e-05	0.000543466428136045	2.6564098439426
"Slc16a6"	0.512645081571866	2.7008598492071	4.73294368767307	1.84302629810756e-05	0.00047933692108273	2.65622926927724
"Tph2"	0.638201870971775	1.29276413871303	4.69350490043366	2.10744541134721e-05	0.00053760057146651	2.65408638496238
"Gpc4"	-0.352381038964129	5.00392451534831	-4.8470453715111	1.24807898073362e-05	0.000347222530371692	2.63005794455864
"Cnnm2"	0.259704717500977	5.11548458274223	4.84893256663173	1.24002939007988e-05	0.00034558515410446	2.6224620529909
"Casr"	0.681438849519586	1.29559068117982	4.68063937351524	2.20149050790218e-05	0.000558912590154052	2.61750998515092
"Frzb"	-1.03518155449229	2.34523374927462	-4.70813802861892	2.00526063562102e-05	0.000517318369793732	2.60391005293899
"Wipf3"	-1.05210004201157	3.45651701105778	-4.74831899200059	1.74900606158697e-05	0.000457866849139054	2.58735555567742
"Krt24"	1.26066344381877	-1.34558004032226	4.66786607010158	2.29892575063211e-05	0.000576319392650616	2.58077637084086
"Fam131b"	0.236597442464652	8.13501834705312	4.880342929522	1.11330522703132e-05	0.000316341124029593	2.57984222498889
"Camkk2"	0.316152699771884	6.79010199862647	4.86902089702957	1.15744420315988e-05	0.000327716781564897	2.56376267822228
"Cyb5r3"	-0.203766915000795	6.2638796366158	-4.85296968667092	1.22298043409663e-05	0.000342027575343065	2.54095077697608
"Lrrc49"	-0.185666915015935	7.39194800747985	-4.86334211694683	1.18022602079129e-05	0.000332399106278944	2.53314993400546
"RT1-DOb"	0.696150733986873	0.933053705700231	4.64548935171584	2.47989785016853e-05	0.000616845619460145	2.51350912364551
"Cntnap1"	0.405918960290476	6.86957034307675	4.836725207769	1.29301456934748e-05	0.000357853546930848	2.50085938344495
"Dnajb13"	0.516649682477817	2.97648976263359	4.7021739218449	2.04630854217834e-05	0.000524518476886771	2.49664701266469
"Rhpn2"	-0.352284125469543	3.40514581985332	-4.72365993399984	1.90217814035706e-05	0.000493916792249787	2.48777944940019
"Rasgrp1"	0.906056779106154	6.72895263661861	4.80146456548292	1.458864072626e-05	0.000395745733486201	2.48068350443457
"Id2"	-0.439984483057033	6.2377910542192	-4.83508735522729	1.30029065417558e-05	0.00035924466187768	2.47329326127099
"Cdc37l1"	0.175356920662709	6.01881877399396	4.83127394791113	1.31738771508661e-05	0.000363339627326737	2.47322331704337
"Sts"	0.283545514329569	3.45586966092016	4.7156906073733	1.95443687332317e-05	0.000505841206322492	2.45406109503371
"Gpr26"	0.382652598238957	5.14539663988488	4.79803231429438	1.47608171873992e-05	0.000399517779094199	2.45035444805562
"Tubb2b"	-0.300142321927433	9.9578122759501	-4.84006781330535	1.2782890668598e-05	0.000354392328275768	2.44587582137281
"Fgfbp3"	-0.57073902666741	4.46045326044123	-4.74389482303241	1.77556690366378e-05	0.000463301109225603	2.4429794668699
"Smad3"	-0.45923923142331	5.47891182030346	-4.80342823831827	1.44910227459916e-05	0.000394892734182149	2.43370450530269
"Hpca"	0.315736964998495	7.48609657410141	4.82129423015645	1.36318268086998e-05	0.000374675804316915	2.3953443176337
"Adpgk"	0.229615971880734	4.80118941945009	4.76573940306197	1.64815823561167e-05	0.000435464137317392	2.39399957689327
"Kcna4"	0.36039297751268	5.43975926229283	4.79095264980772	1.51222882608783e-05	0.000406409589864256	2.39258381054079
"Trim54"	-1.24521393027017	-0.930665300639329	-4.60075211881634	2.88451533980096e-05	0.000708658853250486	2.37962320423202
"Dpf1"	-0.259706271466858	6.82753680474384	-4.80774847526113	1.42785072644328e-05	0.000389766636761927	2.37617896346558
"Kcnj12"	0.421338901043788	3.35161897952212	4.67728568507912	2.22667363782929e-05	0.000563514284033215	2.35985354162064
"Rbfox3"	0.216606817642697	6.0843241613297	4.79175103165426	1.50810940233348e-05	0.000406121400436144	2.33751310994354
"Acsl6"	0.164559138742867	7.2404453285684	4.801303606741	1.45966708637593e-05	0.000395745733486201	2.32856559437936
"Gpr6"	0.851353452152446	3.08499981864031	4.64698071968049	2.46741424311413e-05	0.000614697941470975	2.3282527548255
"Cpne2"	-0.35303268173201	4.54311018328565	-4.69520708234683	2.09530146736848e-05	0.000535357906118517	2.31822559680703
"Marcksl1"	-0.328577512715349	6.6863352213415	-4.77866397383645	1.5770457995007e-05	0.00041973073953711	2.30962098264985
"Plbd2"	0.165761712354653	6.09850259457985	4.78335226506437	1.55200179297568e-05	0.000415140982111032	2.30640068556258
"Dmkn"	-1.07525127788488	-0.00536557340072228	-4.57636213725072	3.13162379759533e-05	0.0007591193285551	2.30546466576468
"St8sia4"	0.334822466688951	3.93821127720745	4.67472214394505	2.24611362564313e-05	0.000565744297916327	2.30479295715132
"Gzmm"	-0.568754733332715	2.56199857126302	-4.61711329243025	2.72955411900481e-05	0.000673697831937988	2.29152672347277
"Cryl1"	-0.275252025772775	4.38352906155755	-4.71450916742206	1.9623030081867e-05	0.000507055287018341	2.28448050554264
"Sync"	-0.41001779594565	3.67169964238537	-4.67253785470518	2.26280878443102e-05	0.000569051865804393	2.27916341543973
"Ctnnb1"	-0.142083479746304	9.43869327812686	-4.79188843368829	1.50740155862757e-05	0.000406121400436144	2.2757230839877
"Ralbp1"	0.1188265625418	6.58004194962026	4.77758221920283	1.58288041076071e-05	0.00042058265024023	2.26612674095753
"Stard4"	0.35686281259176	4.87462241504261	4.72273901847226	1.90814629922041e-05	0.000494662146952121	2.24529499972454
"Amn"	0.695380351361779	1.13759634840458	4.55833385411455	3.32747316761326e-05	0.000801454283764948	2.24366273779493
"RGD1564149"	-1.45093148796282	-2.47180780567517	-4.55625750271483	3.35078460030322e-05	0.000804641793717926	2.24099646704877
"Serinc5"	0.247626603355888	6.15692722579436	4.76174908663373	1.67074230591204e-05	0.000440265410612366	2.23376822176152
"Man2a1"	0.361408410219821	5.97376356556862	4.75654831322197	1.7006334504699e-05	0.000446668019252531	2.22850080939619
"Nat8l"	0.23275499595614	7.18827777230694	4.76875671942473	1.63128021384036e-05	0.000432722819515228	2.22225243073599
"Fgf9"	0.371661324224643	2.88658840904272	4.60676641037974	2.82657662723831e-05	0.000695494640375478	2.20596145163979
"Ctnna2"	-0.153756983776824	8.20211338744175	-4.76544836593869	1.64979524752346e-05	0.000435464137317392	2.1975472751613
"Slc6a5"	0.923256536923847	2.27341378523207	4.57626081682065	3.13269232586769e-05	0.0007591193285551	2.19560724635712
"Ubac1"	-0.151010544017986	6.0780293418929	-4.74688568739927	1.75756805267893e-05	0.000459355224766446	2.18807366144569
"Slc5a1"	-1.2739397596563	-2.61924492630035	-4.53866554614017	3.55480670663813e-05	0.000843487493288326	2.18763393485817
"Kif5c"	0.133582198135884	10.2064419718306	4.76601013936413	1.64663684174432e-05	0.000435464137317392	2.18680452914379
"Lnx1"	-0.263660291908956	4.79063418062129	-4.70284083577842	2.04167792220868e-05	0.000524172905783769	2.17947531916203
"Pde1b"	-0.296376776041924	5.95117268935523	-4.73625028903267	1.82239690201707e-05	0.000474744798177986	2.17275524191232
"Rln1"	-0.769857597741039	0.813863119508742	-4.53230573270372	3.63151342188549e-05	0.000857864465001322	2.17032729290812
"Gpr153"	0.450245954403277	4.62992170378348	4.67550528409349	2.24015729937052e-05	0.000565680388525905	2.1644516211251
"Rap1gap"	0.18663762776352	8.10389143030009	4.75457326764837	1.71212183217854e-05	0.000448947020329378	2.16029001957348
"Myh8"	-0.89230527754875	1.27247202711882	-4.51929445872353	3.79351918893287e-05	0.000892175374492917	2.10764744521094
"Pik3ap1"	-0.432087322357467	2.33576803128734	-4.53289389952057	3.62435208411478e-05	0.000857441161944132	2.08631583124838
"Prkcq"	0.415018117772622	4.0277318561088	4.62669971969833	2.6425763228762e-05	0.000654252733333489	2.07030077328557
"Isyna1"	-0.270296238133702	6.59338621188712	-4.70577193371238	2.02144775412729e-05	0.000519814801701428	2.04542418142493
"Slc43a2"	0.202167842413378	6.59900083612294	4.7076582983007	2.00853230181642e-05	0.000517326650446878	2.0325370261137
"Hs3st5"	-0.335578593496734	4.14816861336336	-4.59199752448806	2.97093524925899e-05	0.000726536983084484	2.00609584376219
"Mog"	1.00648168800251	1.59258266130262	4.49875249663503	4.06377146874644e-05	0.000944605044896826	2.00488452775118
"B3gat2"	-0.330555418184758	4.97464896216516	-4.63211137145255	2.59468075865152e-05	0.000643392189983014	1.97384560025877
"Ppfia4"	0.345330573145541	6.70217555811318	4.6858873256645	2.16264224757915e-05	0.000549924109101775	1.96510397035231
"Dgkb"	-0.436120444871742	6.10527210628796	-4.66994056432801	2.28281891915992e-05	0.000573181372956993	1.96037242574734
"Xkr6"	0.805322054981614	2.73151854446571	4.50446246450016	3.98681819780232e-05	0.000929423354754822	1.94445280367201
"Camk1"	-0.370133327559173	6.96420411300484	-4.67893403474265	2.21426096575065e-05	0.000561262434318605	1.9283764992864
"Chst5"	0.419730867606417	1.31199495967969	4.46083442233653	4.61288353123133e-05	0.00104535457138316	1.92694316121879
"Ptpn18"	-0.361581479637608	2.07478801702254	-4.47569048386244	4.38961412361394e-05	0.00100570657015769	1.9214406034998
"Arrdc2"	0.313581360693797	3.42687153696126	4.54823255038243	3.44239246209093e-05	0.000820471122792987	1.91954824216156
"Myo5b"	-0.360118012933608	7.07951146351214	-4.67522102092452	2.24231752731478e-05	0.000565680388525905	1.91596624102541
"Bhlhe22"	-1.0877826567448	6.32408130548451	-4.64484447192265	2.48531500148969e-05	0.000617231652547262	1.88382950440114
