"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"Nsun5"	-0.275483463966297	4.51935952621576	-5.82142472608838	4.08743557970126e-07	3.36976039092666e-06	5.55756832230649
"Echdc2"	0.765972545941208	1.84963659575751	5.67124336341989	6.97943388815029e-07	5.45276809001331e-06	5.5561738412975
"RGD1564379"	0.242355728278252	5.68720735828566	5.87864003507558	3.33187162922405e-07	2.8011981899723e-06	5.5535443950255
"Ncdn"	0.292599609209054	9.78692452833893	5.90568536675922	3.02474979465749e-07	2.57337397287616e-06	5.54995893224288
"Med17"	-0.207022310413575	5.13727773384788	-5.85248941927236	3.65824520579373e-07	3.04263112975625e-06	5.54839070172439
"Rapgef6"	-0.405088292144345	6.25889967326941	-5.88249339241426	3.28629043285466e-07	2.77225419557613e-06	5.54643831352582
"Pbx4"	-0.5870411411207	2.56522027026667	-5.70364482356736	6.21967645254999e-07	4.91693135003815e-06	5.54435732560456
"Ppif"	-0.370595624765391	3.38196611295518	-5.75227125817654	5.23077418756342e-07	4.21444162468215e-06	5.54293116811995
"Tep1"	0.489332175866769	4.69878163538416	5.83033019961688	3.9595258102573e-07	3.27954707800824e-06	5.54181406186858
"Hes1"	-0.562024744514525	3.17789358962839	-5.74037870459906	5.45716810232917e-07	4.37275577107625e-06	5.53083482765907
"Osgin1"	1.55367680887384	-1.98301890255247	5.60567729880611	8.80960790076948e-07	6.699077550828e-06	5.53016780811099
"Gspt1"	-0.742106409354617	0.576320771897886	-5.61345833217036	8.56968553785508e-07	6.52907005505763e-06	5.52778449143989
"Naaa"	0.436210725809672	2.89256563943851	5.72521039464325	5.76008153543329e-07	4.58081384658039e-06	5.52443794416763
"Xkr6"	-1.01852840410713	2.73151854446571	-5.69700399603805	6.3683960002132e-07	5.02703488519054e-06	5.52427978103408
"Slc6a2"	1.05624181280248	-3.24452707474473	5.60309863989854	8.89057842557513e-07	6.75100555767995e-06	5.51477815839681
"Pigz"	-1.23804353421364	-0.302952141820825	-5.59792490436959	9.05526606380146e-07	6.86626513641242e-06	5.50670122111026
"Faim2"	-0.283534398787377	6.76654026924507	-5.87666617638425	3.35546305115171e-07	2.81869486921839e-06	5.50072074775024
"Fat1"	0.632261742266687	7.55307657197595	5.88397072415348	3.26897991462037e-07	2.76056796703187e-06	5.49446257348817
"Ogfod1"	-0.298786131524977	4.65437565255865	-5.8197285328083	4.11225926947426e-07	3.38672863714463e-06	5.49392083654198
"Pfdn2"	-0.32770787661393	4.13634982891016	-5.78933143538588	4.58337540863894e-07	3.7419182975744e-06	5.48978256763648
"Acat2"	-0.362890193331531	6.15038871103338	-5.85432114121722	3.63438454211277e-07	3.02593778691339e-06	5.48931485187984
"Prss53"	-0.694645402493744	2.26035975727575	-5.6648923437772	7.1388039765524e-07	5.56910408898707e-06	5.48785333966979
"Eml2"	-0.25183047161118	6.87134654351752	-5.87855535682787	3.33288030618534e-07	2.8011981899723e-06	5.48747176700622
"Vps16"	-0.187536088755198	6.39436243501167	-5.87227911108083	3.40849295903183e-07	2.86023247833838e-06	5.48524543105344
"Ccdc59"	-0.302426378112154	3.76399924085	-5.7662615304288	4.97635439669802e-07	4.02978718868513e-06	5.47882598805733
"Tapbp"	0.401462562451053	3.82435834220343	5.76780278238574	4.94908830057195e-07	4.01177619653977e-06	5.47284237362678
"Rbm39"	-0.67104918348421	2.17427789040416	-5.65699215767553	7.34209304876341e-07	5.71373703195433e-06	5.47022573697701
"Zeb1"	0.368896077338535	5.99608027802443	5.85875105538787	3.57731603329085e-07	2.98464784407636e-06	5.46279178131897
"Ets1"	0.484691623988949	5.21272443064626	5.82642259373022	4.01515400911043e-07	3.32045543094171e-06	5.45270747319816
"Wfs1"	0.662040564744884	6.22627929096712	5.83003723867492	3.96366969158482e-07	3.2812774134224e-06	5.444068916903
"Sqle"	-0.283293410786118	7.2010834090744	-5.86518675100033	3.49599047215934e-07	2.92443540334796e-06	5.44250951519339
"Mcpt2"	1.21533073235485	-3.07599374131707	5.58140513831921	9.60161973855576e-07	7.23038743591639e-06	5.43912982493557
"Ninj2"	-1.02959020345557	0.211988825449039	-5.60260595673153	8.9061325143157e-07	6.75639097962505e-06	5.43855310572989
"Nfkbie"	-0.387179126164733	3.44426678910278	-5.72832253345233	5.69660078853876e-07	4.54390699261616e-06	5.43742579318917
"Zfp689"	-0.243368532359639	4.27966070318018	-5.77541444971321	4.81659059916315e-07	3.91430713883137e-06	5.43294466779239
"RGD1565498"	-0.337390783018998	3.56666690800253	-5.73850398077405	5.49373306030809e-07	4.39461230804981e-06	5.43155818244256
"Setd6"	-0.325193707017432	3.95542118569392	-5.75460703883739	5.18741655967708e-07	4.18584411528466e-06	5.4282441534486
"Kcnj12"	-0.515359768283869	3.35161897952212	-5.72101190013149	5.84683505140135e-07	4.64749173398846e-06	5.42254182807462
"Cpsf3l"	-0.187222761310601	5.53601787692847	-5.83283422107688	3.92428196637794e-07	3.25204248682352e-06	5.41827048531014
"Rmnd1"	-0.209801447824239	5.41061893745958	-5.8271101754414	4.00530971759371e-07	3.3140306155572e-06	5.41113595559948
"Dusp4"	0.522738072772312	4.101862923867	5.73840484614175	5.49567335410825e-07	4.39461230804981e-06	5.40867763728512
"Fam163a"	0.528879987139929	4.27850325585527	5.75076810926096	5.25886620174391e-07	4.23493869771298e-06	5.40808789487062
"Ston1"	0.995239449192732	1.16352934763157	5.5922288508006	9.24007800720139e-07	6.99311875341228e-06	5.39893237343058
"Atoh8"	-0.607148857978447	2.02167606270804	-5.63238507954794	8.01279301740387e-07	6.17753854898534e-06	5.39393434714188
"Gtf3c5"	-0.202306861585064	5.14794800504601	-5.80679615084557	4.30651136922122e-07	3.53395067086812e-06	5.39301048416331
"Rmnd5b"	-1.41528728665172	-0.958936406987415	-5.56068410300489	1.03333054404406e-06	7.72892527299275e-06	5.38833135723536
"Dtd2"	-0.358210098160504	2.95203425976979	-5.68235870779156	6.70895632914478e-07	5.26463506732742e-06	5.38047047888134
"Gsto1"	0.333974359884033	6.3806616118766	5.84121413981202	3.80858617622218e-07	3.16273076693146e-06	5.37446231265406
"Btg3"	0.334064453132482	4.29720753226259	5.76758330838265	4.95296191401247e-07	4.01287918847616e-06	5.36924823777466
"Pvrl3"	0.358329748767253	4.58024702868021	5.77407892039855	4.8395809732187e-07	3.92899179264512e-06	5.36223059213829
"LOC501038"	-0.594384174660614	1.71381914511606	-5.60518764457909	8.82492674294049e-07	6.70753237306124e-06	5.36180264826478
"Lman1"	0.19211040092233	5.22669185407081	5.80635303503504	4.31332626401804e-07	3.5377250698564e-06	5.36139500220801
"Mex3b"	-0.3648844695972	5.40732114302934	-5.78962626371786	4.57855803318275e-07	3.73989735201511e-06	5.35942783887088
"Tox"	-0.755779900657347	3.1522980841632	-5.68023610671388	6.75979133959629e-07	5.29671775770428e-06	5.35420793782796
"Slc36a4"	-0.194472828442854	5.97983872418266	-5.82582834233821	4.02368142087181e-07	3.32578512473613e-06	5.34861721293482
"Kif13b"	0.379357405727074	5.70957227054728	5.81447589602963	4.19008489021319e-07	3.4437192800728e-06	5.3371940725025
"Arx"	-0.439556083104262	4.78310065727395	-5.75233444941535	5.22959648836856e-07	4.21444162468215e-06	5.32798808672972
"Gm2a"	0.23781410776519	6.23757394069381	5.82533196844956	4.03081809067776e-07	3.3299603771357e-06	5.32193785198064
"RGD1311892"	-0.772097099873338	0.936815354751794	-5.5618890388309	1.02892842853308e-06	7.69960547106126e-06	5.32189088722575
"Fzd1"	0.494725992116963	5.21720749115818	5.77767864658295	4.77786119188351e-07	3.88678886261782e-06	5.30593282344539
"Gpr135"	-0.469817819575393	2.74025454506017	-5.6411673227258	7.76672336249363e-07	6.00905064804558e-06	5.28223326437732
"C1qc"	0.477390779236373	4.06014593571079	5.72653705714994	5.73293517425119e-07	4.56377077754821e-06	5.27619461214242
"Pcdhac1"	-0.245924163831631	7.463840340661	-5.82103022997307	4.0931956940091e-07	3.37276790699852e-06	5.27468191755941
"Clec7a"	1.45139849444732	-2.257604129008	5.52979452703348	1.15277712329965e-06	8.53835708811323e-06	5.27233665668691
"Fa2h"	-1.26573186266385	1.25391800433145	-5.58608252645645	9.44369353688471e-07	7.13032350309749e-06	5.27057563451523
"Zfp575"	-0.826803628470525	2.12901635914467	-5.58193776768214	9.58350495209845e-07	7.22222702123927e-06	5.26839314376518
"Gins3"	-0.436744881351202	2.61302296738513	-5.62252304139407	8.29833934454851e-07	6.35995373687051e-06	5.26603866336252
"LOC691153"	-0.606521602275545	3.48861422378704	-5.67575345378427	6.86840689039344e-07	5.37391423972038e-06	5.26527617619443
"Dusp2"	-0.367354980930926	2.95296490103544	-5.62713001897206	8.16371441837548e-07	6.27968957355675e-06	5.26179114757494
"Grhl3"	-1.32547576270526	-0.62725888623831	-5.5235011976203	1.1787399381176e-06	8.69034998698059e-06	5.25971779881016
"Il4r"	-0.470544679203334	3.63613763187504	-5.68026789230325	6.75902728357487e-07	5.29671775770428e-06	5.24981419021725
"Nexn"	1.62414486726922	-0.9437287003163	5.52197832176723	1.18510900574729e-06	8.73327444059919e-06	5.24814167707648
"Zfp511"	-0.314961740952055	3.77035528009527	-5.69857051389892	6.33299943373684e-07	5.00318411682665e-06	5.24113533744464
"Kctd1"	0.310520660834659	5.26097400455348	5.77416434333206	4.8381072108329e-07	3.92899179264512e-06	5.23549003827971
"Abcg3"	1.03932177280406	0.723589787400077	5.52734641417194	1.16280868925952e-06	8.5892839613064e-06	5.23125126930873
"Tmem30b"	1.25169416018279	-1.12382928895545	5.51607897462664	1.21010496988858e-06	8.87651183470406e-06	5.22938745421204
"Rbak"	-0.278376621582029	4.51033995097386	-5.72610376896734	5.74178719131601e-07	4.56854009258223e-06	5.21535703480691
"Lancl2"	-0.215861112395741	7.4451070400999	-5.80394444950162	4.35055680103099e-07	3.56459936150148e-06	5.21268927349045
"Msc"	1.40374000381797	-2.34202193565145	5.50865798784261	1.24229081677975e-06	9.08339837598709e-06	5.19911300640148
"Rhobtb1"	0.467771588955325	4.69616038203364	5.71716533018377	5.92745411054925e-07	4.70221136072335e-06	5.19797358719168
"Rpa3"	-0.462076883532029	2.94297271946456	-5.62168090059735	8.32318518758899e-07	6.37472154727139e-06	5.18107669556332
"Ifi35"	0.626521246879723	1.9126240651953	5.56555190419667	1.01566027275868e-06	7.6074478872811e-06	5.17656335053526
"Vasp"	0.305221073226968	4.66964279557223	5.70599089571747	6.16796465177524e-07	4.88330329817545e-06	5.16538381325176
"Yars2"	-0.299640597753025	3.66002056128275	-5.66380857823212	7.16635776061839e-07	5.58786948629468e-06	5.15668193601184
"U2af1"	-0.289241897986806	5.80435590606549	-5.76472320522043	5.00371739066056e-07	4.04989168836586e-06	5.15427316270535
"Mir143"	1.43012012419757	-2.15706663061736	5.49364339182169	1.31002600834143e-06	9.54806267786598e-06	5.14933124571584
"Rdh10"	0.338699391691489	3.22233851644574	5.63771665088726	7.86250120119453e-07	6.08020734536927e-06	5.14082336409754
"Mir1306"	-0.553556051224079	1.96879836819786	-5.5446627570688	1.09366710306058e-06	8.13071227596573e-06	5.13576617876344
"Kcnh6"	-0.512456921596872	2.565735961584	-5.58065551376902	9.62717204882974e-07	7.24487796643554e-06	5.13481637591766
"Slc24a3"	0.31257331053474	7.43781448547939	5.78058929060832	4.72852803610672e-07	3.85405892243888e-06	5.12705838639239
"Ankrd54"	-0.290076318454895	4.14762107674594	-5.6756126906134	6.87184549392696e-07	5.37397163038783e-06	5.12444280560779
"Ctsa"	0.248872230924031	7.42366073834498	5.77861000994437	4.76201997095178e-07	3.87587649929302e-06	5.11986504911948
"Pard3"	0.418819195382165	5.22907811231155	5.73076130693108	5.64734076845296e-07	4.50686580366943e-06	5.10964690489366
"Agk"	-0.187461038375231	6.13604949049939	-5.76177128741842	5.0566436146781e-07	4.08858439912884e-06	5.10947380356228
"LOC500684"	-0.534180458817925	2.39491464082361	-5.55776681126147	1.04406600892465e-06	7.79461902595497e-06	5.0938378465035
"Itpr2"	0.515813496607199	5.2120159985723	5.73251391806211	5.61220157526625e-07	4.48106234777134e-06	5.09281903081085
"Vps33a"	-0.273783219360866	5.18976980411799	-5.72658792572064	5.73189682505626e-07	4.56377077754821e-06	5.08654290995453
"Gldn"	-0.89738152517434	1.45844992994518	-5.51412892352771	1.21848174021902e-06	8.92975443302322e-06	5.08298479813067
"Trmt6"	-0.311195725503945	4.52097867251424	-5.6898672174609	6.53215629806066e-07	5.1359923152994e-06	5.08033548383274
"Prmt5"	-0.151506044182904	6.62924828756259	-5.76044802114066	5.08054904817568e-07	4.10583440031971e-06	5.07998364073399
"Apobec3b"	1.11392591493437	-0.734500213328741	5.46915675968264	1.42841937268179e-06	1.03261335275489e-05	5.07806809874645
"Apbb1"	-0.178538848152715	9.18830729867937	-5.76935373303668	4.92180032374913e-07	3.99168254799136e-06	5.06999670618151
"Arid4b"	-0.591464212959593	1.92475838306792	-5.52807896872017	1.15979788980073e-06	8.58239689630579e-06	5.06661017658055
"Pln"	1.00958602068047	-1.77217229204498	5.47280633093387	1.4101242770276e-06	1.02031148979854e-05	5.06353647826051
"Cmtm6"	0.452117799251971	2.13655890773299	5.5412367267374	1.10701563499297e-06	8.2184717225489e-06	5.05738199099494
"Ptpn21"	0.463627558999031	2.77214509859329	5.57921824359429	9.67635259825997e-07	7.26769761281163e-06	5.05686232225991
"RGD1566386"	-0.294104319691824	4.71539624660054	-5.69369041912649	6.44391648271325e-07	5.07410760909506e-06	5.05619211597835
"Efcab3"	-1.51869542053166	-2.01863720751327	-5.4659087626941	1.44489886550759e-06	1.04310985457915e-05	5.05455531578281
"Cir1"	-0.264358219809131	4.89759064349379	-5.70566778753979	6.17506115117599e-07	4.88642775810926e-06	5.05062869074443
"Trit1"	-0.25122289292517	5.07190959574299	-5.70696925976292	6.14652591896395e-07	4.86874367063171e-06	5.03926379305426
"Fam220a"	-0.215125239741012	5.50362249791262	-5.71822446757911	5.90514658926927e-07	4.68822572348081e-06	5.03721061017426
"Hspb2"	1.16140552810606	-0.552242017473956	5.46163085995929	1.46689127562175e-06	1.0556460919515e-05	5.03659458728661
"Usp46"	-0.236003683800347	7.54659086322376	-5.75538916274042	5.17297834934334e-07	4.17630390599918e-06	5.03631256721398
"Uchl5"	-0.376484688547105	4.27459367840876	-5.66823588338606	7.05445775287641e-07	5.50868634991117e-06	5.03385428930716
"Kat5"	-0.16051971703166	6.20365978495417	-5.74116668791044	5.44187131539405e-07	4.36689663495114e-06	5.03128259990294
"Myo1c"	0.405094873372245	5.95968206190663	5.72764414670451	5.71037894277301e-07	4.55035136412885e-06	5.02965752547692
"Mak16"	-0.254137931330212	4.82179218619124	-5.69409999509763	6.43453384023123e-07	5.06921908705736e-06	5.02651523178376
"Dffb"	-0.40168972198969	3.11104746140929	-5.57910462508657	9.68025100034463e-07	7.26769761281163e-06	5.02271229561185
"Btbd10"	-0.259426724325512	6.81051958146016	-5.74511436995618	5.36587486598721e-07	4.31038002018481e-06	5.01587587761781
"Gjc1"	-0.379911104383506	3.76474766881179	-5.60679897578983	8.7746154808181e-07	6.67564719452998e-06	5.00825829674059
"RGD1563441"	-0.428376660240378	3.91231317194289	-5.63656520823054	7.89472081659755e-07	6.10216828268375e-06	5.007377192974
"Tmem204"	0.427475944328295	3.56758809716186	5.61926372965104	8.39490977651237e-07	6.4173439071865e-06	5.00161877494753
"Orai2"	-0.242884509979285	6.37284950581162	-5.73526498927839	5.55748071889093e-07	4.43959027513603e-06	5.0014836511478
"Btn1a1"	1.09247835643169	-2.90413746183444	5.45083797293741	1.52385998209275e-06	1.09368629456356e-05	4.99734139456465
"Kcnrg"	-0.586866616813732	1.97097379288006	-5.49338803373535	1.31120907010907e-06	9.55232556595423e-06	4.99509576128186
"Prdx6"	0.346327711819479	7.01139652075999	5.74027121554631	5.45925804650713e-07	4.37275577107625e-06	4.99507096889427
"Slc23a2"	0.313947878756201	7.17614031149347	5.740492574996	5.45495494970466e-07	4.37275577107625e-06	4.99003199932859
"RGD1561778"	0.87013236641783	-3.41757638581756	5.44837926502708	1.53714105961099e-06	1.10173274600215e-05	4.98389896400472
"Kank3"	0.382747014792507	3.96214472398444	5.63336769366333	7.984881600926e-07	6.15993112488828e-06	4.98051511206542
"Apoa5"	1.01285069505703	-1.81206832626902	5.44354157844962	1.56360783696314e-06	1.12019980029001e-05	4.97917818136033
"Cldn11"	1.64143699766683	4.78717787828048	5.59555957509197	9.13156160962614e-07	6.91754778672295e-06	4.96921701654303
"Asgr2"	1.24911955073499	-1.09694921806862	5.45179719671006	1.51870944058477e-06	1.09047981370046e-05	4.96860167122152
"Dlgap3"	0.348477501186313	7.84111294567565	5.73616905507972	5.53961401728445e-07	4.42753234444521e-06	4.96446938316221
"Ift43"	-0.418720470316939	2.9104357304214	-5.56032313706376	1.0346529262585e-06	7.73519315516013e-06	4.96255271414078
"Ssx2ip"	-0.17384694576166	6.59359983381484	-5.72037796671662	5.8600461906833e-07	4.65567550343391e-06	4.93613961894129
"LOC100158225"	-0.424705884945125	2.95485155052888	-5.54408992770945	1.0958878135018e-06	8.14343066254549e-06	4.93604591992764
"Pcsk9"	-1.14828789884812	-1.25856508735838	-5.42882762995671	1.64691008564126e-06	1.17513436807888e-05	4.93542572965373
"RGD1560436"	-0.487777905390089	1.89593869989263	-5.48819628259703	1.33549288065059e-06	9.71593886610898e-06	4.93404853445072
"Nod1"	0.332570680057515	3.32685747573235	5.58391434437922	9.51657688145016e-07	7.17856477184117e-06	4.93305706702031
"Rnf168"	-0.253953141934918	5.05645790896789	-5.67729675227413	6.83081848578395e-07	5.34712452938647e-06	4.9329881068002
"Ccrl2"	1.37819057259079	-1.03578048212237	5.42444357088233	1.67256866485616e-06	1.19000688416499e-05	4.9213981766864
"C5ar2"	1.34047341973627	-0.123783775607437	5.42837220202233	1.64955733799024e-06	1.17649759403154e-05	4.91259863223669
"Mrpl1"	-0.521192264961751	1.80032110893932	-5.48004940365889	1.37449936084098e-06	9.97699104239531e-06	4.90688495114798
"Cyyr1"	0.602712113005778	4.08429337896101	5.61575551823096	8.50009996349008e-07	6.48843672643275e-06	4.88779895501607
"Klrk1"	1.56462027636375	-2.74726643559876	5.41777644127957	1.71234929393641e-06	1.2163926100921e-05	4.88574414232719
"Tnfrsf11b"	0.578080439368517	4.15622215274686	5.62142133374059	8.33085809559982e-07	6.37753945007831e-06	4.8829168836313
"Lman2"	0.194069923623599	5.93534985848299	5.69488783104046	6.41652403575375e-07	5.05765176557845e-06	4.88102869927038
"Prkab2"	-0.26853180209321	4.4744801325425	-5.62323168752496	8.27748899472819e-07	6.35496258446224e-06	4.87077208730169
"Mapkapk3"	0.356003544787819	3.60966839305632	5.58507836456209	9.47737937215904e-07	7.15237576531228e-06	4.87022204397405
"Ankrd42"	-0.241307461461361	4.80480128482415	-5.64744654349976	7.59539384108713e-07	5.88504824106358e-06	4.86966699033294
"Fam84a"	0.412329862496987	6.27950574127075	5.69638933260222	6.38233829822505e-07	5.03555139744841e-06	4.86546205873582
"Tbc1d9"	-0.226506447996422	7.46101592197131	-5.70553267945665	6.17803096225349e-07	4.88642775810926e-06	4.86329945292677
"Ubl7"	-0.17725053461041	6.29876060800595	-5.6948808293364	6.41668387316798e-07	5.05765176557845e-06	4.86002420420232
"Pamr1"	0.510417216524013	3.95513105849548	5.58005163575306	9.6478053191331e-07	7.25698554598382e-06	4.85104900050065
"Myh14"	0.400523695050477	4.35727379877383	5.62006505025882	8.3710646012129e-07	6.40524823271532e-06	4.8495433830979
"Arrdc4"	-0.490484962150417	3.38232981527962	-5.52147319640236	1.18722909064117e-06	8.73880406045169e-06	4.83505036665018
"Rqcd1"	-0.162711436029663	6.105568464972	-5.68103399919946	6.74063763961786e-07	5.28689796007159e-06	4.83427052924194
"Cpne4"	0.474857106178441	5.96668631464688	5.67838667631763	6.80439541030236e-07	5.32905298220296e-06	4.82424445545906
"Klf5"	0.660878178035586	4.05214336100946	5.59279555272618	9.22152481554707e-07	6.98238642861409e-06	4.82253742513762
"Aqp11"	-0.520309182384564	3.04505332728215	-5.52173940832215	1.18611129265398e-06	8.73662879722851e-06	4.82199374994729
"Cpd"	0.243631869868757	7.30642212586392	5.69278330108995	6.46474525261066e-07	5.08799984913453e-06	4.82031664986293
"Hdac11"	-0.258209775214794	7.22180741559208	-5.688557639857	6.56265620471601e-07	5.15743390418848e-06	4.81030707334601
"Rabgef1"	-0.165956879404067	5.52666199162184	-5.66071664129832	7.24554851964519e-07	5.644105576108e-06	4.80297672795479
"Mecom"	0.49507779422394	2.33880834800944	5.48199046810106	1.36510460411702e-06	9.91781411426056e-06	4.80060430118692
"Fam163b"	-0.680414235405042	4.93086974081227	-5.62283984409859	8.28901169643247e-07	6.35769585880548e-06	4.79847593720695
"Dnajc4"	-0.323971586138817	3.77673527821186	-5.57136199490507	9.94961003616567e-07	7.45940482007181e-06	4.79715566395557
"Lsp1"	1.09429910151749	0.233822744804754	5.39776340461107	1.83746833691177e-06	1.29776788465918e-05	4.79434897448424
"Srp72"	-0.335467383938376	3.52135441071373	-5.54697420832522	1.08475140047923e-06	8.07570867797333e-06	4.79407830454801
"Mrps27"	-0.192328421376378	4.59753572651444	-5.61521251835583	8.51649761248566e-07	6.49474452596865e-06	4.79173388223848
"Gpatch4"	-0.366119338809136	4.03607563361553	-5.57612870805743	9.78291470824537e-07	7.34132354210387e-06	4.79046013662246
"Acaa1b"	-0.567624916266696	1.28975135168536	-5.41413853345348	1.73444874685856e-06	1.23099609060375e-05	4.78880452400534
"Cdkn2b"	-1.16698417572275	-0.433818993564852	-5.38889008067915	1.89579713741576e-06	1.33659975661776e-05	4.78846017263129
"RGD1307235"	-0.175965803026134	7.4455935397415	-5.68327410527944	6.68715030674726e-07	5.25010340454509e-06	4.78499250360478
"Elf2"	0.245255657309195	5.1347831348711	5.6322919872178	8.01544234047068e-07	6.17753854898534e-06	4.76682441351333
"Fam221a"	-0.597820953926484	1.93420276204313	-5.42948796187635	1.64307925769135e-06	1.1729250185996e-05	4.76555157082057
"Cep57l1"	-0.361442436023328	2.8772675739201	-5.4905087663426	1.32462200084118e-06	9.64564009641257e-06	4.76279681458966
"Ksr1"	-0.540849325444061	3.93890984425454	-5.55907786889459	1.03922779060734e-06	7.7657597511505e-06	4.76186367472215
"Kazald1"	0.933731327592752	0.463481770841811	5.38340655701883	1.93275465702102e-06	1.35965458669466e-05	4.75857087306123
"Adarb1"	0.225290040883566	7.3089126673987	5.6741134346495	6.90857585565147e-07	5.40005128922654e-06	4.75403986343216
"Emcn"	0.725839496913815	2.68997043123302	5.48986738423397	1.32762829883287e-06	9.66312502464085e-06	4.75399675208277
"Dtx4"	-0.298767949474986	4.83644891635003	-5.60268831935454	8.90353043658672e-07	6.75639097962505e-06	4.75114765094101
"Zfp39"	-0.317058970582597	4.4060326136961	-5.57968808650842	9.66024817378785e-07	7.26292387416281e-06	4.74701830390519
"Etnk2"	-0.739034674017268	2.07809996243609	-5.4243755639167	1.67296978830885e-06	1.19000688416499e-05	4.74421253137418
"Tspan12"	0.31301748265087	5.23359163627586	5.63155970507377	8.03631272973534e-07	6.19063569614779e-06	4.7373253770776
"Rpusd3"	-0.296500766339918	3.93737175797679	-5.56468496312614	1.01878523654238e-06	7.62727681310137e-06	4.73681403624109
"Spg20"	0.31567413125861	4.87433329286537	5.61547582365259	8.50854233974722e-07	6.49177795620752e-06	4.7352920761973
"Tor1aip1"	0.225100797934269	4.80241294073593	5.6122697940408	8.60590967368788e-07	6.55354180157948e-06	4.73421324698136
"Wdr82"	-0.162726716713892	6.59568260797687	-5.66105721750441	7.23678331933545e-07	5.64002893247769e-06	4.7339726743286
"Fmo4"	0.963697648113102	0.434712858805557	5.3801965079846	1.9547192343546e-06	1.37268739900653e-05	4.7311731902917
"Cyb561"	-0.225314393951582	5.94593291834347	-5.6481453994507	7.57655873657661e-07	5.87330419730058e-06	4.72044510862224
"Slc6a9"	-0.408737882807493	5.41153242983828	-5.62628059799153	8.18837231586259e-07	6.2956243385657e-06	4.70881252015167
"Ebf4"	-0.484832129031413	2.81114130881994	-5.46445846951795	1.45231791399401e-06	1.04657331988133e-05	4.70486322345061
"Slc4a1ap"	-0.156548537608282	6.00803069054491	-5.64510183474212	7.65892670860477e-07	5.93139673179969e-06	4.70417064706813
"Slc25a34"	0.478721347568238	3.03424343542325	5.49791463555046	1.29039349228756e-06	9.4178673118556e-06	4.70196110732825
"Oas2"	1.27744282843362	-2.73093825085283	5.36215288205423	2.08285338217308e-06	1.45465314958672e-05	4.6972422805273
"Capn1"	0.509698256809849	3.55825482634363	5.52732906808528	1.16288007541765e-06	8.5892839613064e-06	4.69537650766509
"Rnf130"	-0.256332809863556	5.58192199539739	-5.62725710313571	8.16003161959074e-07	6.27968957355675e-06	4.68907984589677
"Git1"	0.211548103202123	8.62074657789328	5.65996761213176	7.26486287742628e-07	5.65639177423794e-06	4.68845176406576
"Arhgap26"	-0.432535166892026	4.78249431381047	-5.59103879052282	9.27915975059939e-07	7.01937006429757e-06	4.67625908856667
"Cox6a2"	-1.21395703695265	0.222227537146452	-5.38513359207213	1.9210386808587e-06	1.35379817716825e-05	4.67389782219562
"St6galnac3"	-0.206762165349064	4.72836659405836	-5.58231837272702	9.5705812801021e-07	7.21589293965772e-06	4.66997666521907
"RGD1308428"	0.192285780878406	6.0767261303124	5.63345021495995	7.98254195348131e-07	6.15993112488828e-06	4.66071159577918
"Zdhhc12"	-0.352159750279324	3.48799722528287	-5.50643319747141	1.25210416361598e-06	9.15096173399704e-06	4.65236061391253
"Tma16"	-0.498227752945137	2.46125780413479	-5.43167272488098	1.63046737549982e-06	1.16496346842759e-05	4.64858418186734
"Clp1"	-0.323345131364516	3.96226575935582	-5.5330214426163	1.13968512033358e-06	8.4531498776623e-06	4.64792702922131
"Snx18"	0.1901941022005	5.57380905985728	5.61742093365957	8.4500022581858e-07	6.45636775411335e-06	4.64699111233008
"Mnda"	0.981179878017773	-3.3029260021357	5.34869607997752	2.18378828400551e-06	1.51489639910009e-05	4.64644963702153
"Thap3"	-0.307986541193841	4.26904307950246	-5.55307145805896	1.06157712362933e-06	7.91794726167058e-06	4.64183309992589
"Mettl2b"	-0.228257690974994	4.15533634239602	-5.53263315735825	1.1412526154588e-06	8.4608463399543e-06	4.63094286384483
"Ttc4"	-0.239682432948988	4.36068075945787	-5.55155718637598	1.06728634123738e-06	7.95310106543152e-06	4.62039729630232
"Zfp622"	-1.32905185556598	-0.822708163338159	-5.33515648041922	2.29022187801194e-06	1.58117393730967e-05	4.61681522237823
"Slx4ip"	-0.381985892709068	2.61952862160987	-5.43256393733516	1.6253502611213e-06	1.16182714054817e-05	4.61482264158996
"Nup107"	-0.186409123250377	5.29457362283975	-5.59070278278349	9.29022391546888e-07	7.02441220199444e-06	4.61293947245546
"Wbp11"	-0.925479446219792	0.257601385995533	-5.33894820567763	2.25990906557897e-06	1.56178543126035e-05	4.60956554695449
"Rnf112"	-0.284712711214093	7.84225836607616	-5.63400346783179	7.96687364671299e-07	6.15394851789662e-06	4.60549141002869
"Camk4"	-0.405612370312706	6.6859335204947	-5.62533455071919	8.21592209872018e-07	6.31376612100397e-06	4.60385169708406
"Ptprg"	0.329550037764573	7.46665574308496	5.62872080570216	8.11773321511276e-07	6.25034145188697e-06	4.59323311323886
"Lman2l"	-0.459369616486973	1.75843201506649	-5.3757218918795	1.98574892930973e-06	1.39325240123669e-05	4.58805181687807
"Prpf4"	-0.168172707527351	5.37673238396904	-5.59030926778831	9.30319831905361e-07	7.03089323033446e-06	4.58801944336651
"Cdk19"	-0.289795625321013	6.63640336444185	-5.61976242381931	8.38006206092168e-07	6.40906183193766e-06	4.58590927004294
